Time,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,VelocityX,VelocityY,VelocityZ,AccelerationX,AccelerationY,AccelerationZ,MassFuel,MassStructural,CsArea,Cd,Thrust,ForceThrustX,ForceThrustY,ForceThrustZ,Isp,EngineAngleX,EngineAngleY
46.9,0, 0, 2944.39, 0, 0, 0, 0, 0, -114.288, 0, 0, -0.857867, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
46.95,0, 0, 2938.67, 0, 0, 0, 0, 0, -114.33, 0, 0, -0.845877, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
47,0, 0, 2932.95, 0, 0, 0, 0, 0, -114.371, 0, 0, -0.833966, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
47.05,0, 0, 2927.23, 0, 0, 0, 0, 0, -114.413, 0, 0, -0.822135, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
47.1,0, 0, 2921.51, 0, 0, 0, 0, 0, -114.453, 0, 0, -0.810382, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
47.15,0, 0, 2915.79, 0, 0, 0, 0, 0, -114.493, 0, 0, -0.798708, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
47.2,0, 0, 2910.06, 0, 0, 0, 0, 0, -114.532, 0, 0, -0.787111, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
47.25,0, 0, 2904.33, 0, 0, 0, 0, 0, -114.571, 0, 0, -0.775592, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
47.3,0, 0, 2898.6, 0, 0, 0, 0, 0, -114.609, 0, 0, -0.764151, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
47.35,0, 0, 2892.87, 0, 0, 0, 0, 0, -114.647, 0, 0, -0.752786, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
47.4,0, 0, 2887.13, 0, 0, 0, 0, 0, -114.684, 0, 0, -0.741499, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
47.45,0, 0, 2881.4, 0, 0, 0, 0, 0, -114.721, 0, 0, -0.730287, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
47.5,0, 0, 2875.66, 0, 0, 0, 0, 0, -114.757, 0, 0, -0.719151, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
47.55,0, 0, 2869.92, 0, 0, 0, 0, 0, -114.792, 0, 0, -0.708091, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
47.6,0, 0, 2864.18, 0, 0, 0, 0, 0, -114.827, 0, 0, -0.697106, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
47.65,0, 0, 2858.44, 0, 0, 0, 0, 0, -114.861, 0, 0, -0.686196, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
47.7,0, 0, 2852.69, 0, 0, 0, 0, 0, -114.895, 0, 0, -0.675361, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
47.75,0, 0, 2846.94, 0, 0, 0, 0, 0, -114.928, 0, 0, -0.664599, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
47.8,0, 0, 2841.2, 0, 0, 0, 0, 0, -114.961, 0, 0, -0.653912, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
47.85,0, 0, 2835.45, 0, 0, 0, 0, 0, -114.993, 0, 0, -0.643298, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
47.9,0, 0, 2829.7, 0, 0, 0, 0, 0, -115.025, 0, 0, -0.632757, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
47.95,0, 0, 2823.94, 0, 0, 0, 0, 0, -115.056, 0, 0, -0.622289, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
48,0, 0, 2818.19, 0, 0, 0, 0, 0, -115.086, 0, 0, -0.611893, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
48.05,0, 0, 2812.43, 0, 0, 0, 0, 0, -115.116, 0, 0, -0.601569, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
48.1,0, 0, 2806.68, 0, 0, 0, 0, 0, -115.146, 0, 0, -0.591318, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
48.15,0, 0, 2800.92, 0, 0, 0, 0, 0, -115.175, 0, 0, -0.581137, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
48.2,0, 0, 2795.16, 0, 0, 0, 0, 0, -115.204, 0, 0, -0.571027, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
48.25,0, 0, 2789.4, 0, 0, 0, 0, 0, -115.232, 0, 0, -0.560989, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
48.3,0, 0, 2783.63, 0, 0, 0, 0, 0, -115.259, 0, 0, -0.55102, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
48.35,0, 0, 2777.87, 0, 0, 0, 0, 0, -115.286, 0, 0, -0.541122, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
48.4,0, 0, 2772.1, 0, 0, 0, 0, 0, -115.313, 0, 0, -0.531293, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
48.45,0, 0, 2766.34, 0, 0, 0, 0, 0, -115.339, 0, 0, -0.521533, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
48.5,0, 0, 2760.57, 0, 0, 0, 0, 0, -115.365, 0, 0, -0.511842, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
48.55,0, 0, 2754.8, 0, 0, 0, 0, 0, -115.39, 0, 0, -0.50222, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
48.6,0, 0, 2749.03, 0, 0, 0, 0, 0, -115.414, 0, 0, -0.492666, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
48.65,0, 0, 2743.25, 0, 0, 0, 0, 0, -115.438, 0, 0, -0.48318, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
48.7,0, 0, 2737.48, 0, 0, 0, 0, 0, -115.462, 0, 0, -0.473761, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
48.75,0, 0, 2731.71, 0, 0, 0, 0, 0, -115.485, 0, 0, -0.46441, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
48.8,0, 0, 2725.93, 0, 0, 0, 0, 0, -115.508, 0, 0, -0.455125, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
48.85,0, 0, 2720.16, 0, 0, 0, 0, 0, -115.53, 0, 0, -0.445907, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
48.9,0, 0, 2714.38, 0, 0, 0, 0, 0, -115.552, 0, 0, -0.436755, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
48.95,0, 0, 2708.6, 0, 0, 0, 0, 0, -115.574, 0, 0, -0.427669, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
49,0, 0, 2702.82, 0, 0, 0, 0, 0, -115.595, 0, 0, -0.418649, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
49.05,0, 0, 2697.04, 0, 0, 0, 0, 0, -115.615, 0, 0, -0.409693, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
49.1,0, 0, 2691.26, 0, 0, 0, 0, 0, -115.635, 0, 0, -0.400802, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
49.15,0, 0, 2685.47, 0, 0, 0, 0, 0, -115.655, 0, 0, -0.391976, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
49.2,0, 0, 2679.69, 0, 0, 0, 0, 0, -115.674, 0, 0, -0.383213, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
49.25,0, 0, 2673.91, 0, 0, 0, 0, 0, -115.693, 0, 0, -0.374514, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
49.3,0, 0, 2668.12, 0, 0, 0, 0, 0, -115.711, 0, 0, -0.365879, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
49.35,0, 0, 2662.33, 0, 0, 0, 0, 0, -115.729, 0, 0, -0.357307, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
49.4,0, 0, 2656.55, 0, 0, 0, 0, 0, -115.746, 0, 0, -0.348797, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
49.45,0, 0, 2650.76, 0, 0, 0, 0, 0, -115.763, 0, 0, -0.34035, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
49.5,0, 0, 2644.97, 0, 0, 0, 0, 0, -115.78, 0, 0, -0.331965, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
49.55,0, 0, 2639.18, 0, 0, 0, 0, 0, -115.796, 0, 0, -0.323641, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
49.6,0, 0, 2633.39, 0, 0, 0, 0, 0, -115.812, 0, 0, -0.315379, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
49.65,0, 0, 2627.6, 0, 0, 0, 0, 0, -115.827, 0, 0, -0.307177, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
49.7,0, 0, 2621.81, 0, 0, 0, 0, 0, -115.842, 0, 0, -0.299037, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
49.75,0, 0, 2616.01, 0, 0, 0, 0, 0, -115.857, 0, 0, -0.290957, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
49.8,0, 0, 2610.22, 0, 0, 0, 0, 0, -115.871, 0, 0, -0.282936, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
49.85,0, 0, 2604.43, 0, 0, 0, 0, 0, -115.884, 0, 0, -0.274975, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
49.9,0, 0, 2598.63, 0, 0, 0, 0, 0, -115.898, 0, 0, -0.267074, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
49.95,0, 0, 2592.83, 0, 0, 0, 0, 0, -115.911, 0, 0, -0.259232, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
50,0, 0, 2587.04, 0, 0, 0, 0, 0, -115.923, 0, 0, -0.251448, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
50.05,0, 0, 2581.24, 0, 0, 0, 0, 0, -115.936, 0, 0, -0.243722, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
50.1,0, 0, 2575.44, 0, 0, 0, 0, 0, -115.947, 0, 0, -0.236055, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
50.15,0, 0, 2569.65, 0, 0, 0, 0, 0, -115.959, 0, 0, -0.228445, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
50.2,0, 0, 2563.85, 0, 0, 0, 0, 0, -115.97, 0, 0, -0.220892, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
50.25,0, 0, 2558.05, 0, 0, 0, 0, 0, -115.98, 0, 0, -0.213397, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
50.3,0, 0, 2552.25, 0, 0, 0, 0, 0, -115.991, 0, 0, -0.205958, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
50.35,0, 0, 2546.45, 0, 0, 0, 0, 0, -116.001, 0, 0, -0.198575, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
50.4,0, 0, 2540.65, 0, 0, 0, 0, 0, -116.01, 0, 0, -0.191248, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
50.45,0, 0, 2534.85, 0, 0, 0, 0, 0, -116.019, 0, 0, -0.183977, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
50.5,0, 0, 2529.05, 0, 0, 0, 0, 0, -116.028, 0, 0, -0.176762, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
50.55,0, 0, 2523.24, 0, 0, 0, 0, 0, -116.037, 0, 0, -0.169601, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
50.6,0, 0, 2517.44, 0, 0, 0, 0, 0, -116.045, 0, 0, -0.162495, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
50.65,0, 0, 2511.64, 0, 0, 0, 0, 0, -116.053, 0, 0, -0.155444, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
50.7,0, 0, 2505.84, 0, 0, 0, 0, 0, -116.06, 0, 0, -0.148446, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
50.75,0, 0, 2500.03, 0, 0, 0, 0, 0, -116.067, 0, 0, -0.141502, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
50.8,0, 0, 2494.23, 0, 0, 0, 0, 0, -116.074, 0, 0, -0.134612, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
50.85,0, 0, 2488.43, 0, 0, 0, 0, 0, -116.08, 0, 0, -0.127775, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
50.9,0, 0, 2482.62, 0, 0, 0, 0, 0, -116.086, 0, 0, -0.12099, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
50.95,0, 0, 2476.82, 0, 0, 0, 0, 0, -116.092, 0, 0, -0.114258, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
51,0, 0, 2471.01, 0, 0, 0, 0, 0, -116.097, 0, 0, -0.107579, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
51.05,0, 0, 2465.21, 0, 0, 0, 0, 0, -116.102, 0, 0, -0.100951, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
51.1,0, 0, 2459.4, 0, 0, 0, 0, 0, -116.107, 0, 0, -0.0943741, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
51.15,0, 0, 2453.6, 0, 0, 0, 0, 0, -116.112, 0, 0, -0.0878488, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
51.2,0, 0, 2447.79, 0, 0, 0, 0, 0, -116.116, 0, 0, -0.0813744, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
51.25,0, 0, 2441.98, 0, 0, 0, 0, 0, -116.119, 0, 0, -0.0749507, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
51.3,0, 0, 2436.18, 0, 0, 0, 0, 0, -116.123, 0, 0, -0.0685772, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
51.35,0, 0, 2430.37, 0, 0, 0, 0, 0, -116.126, 0, 0, -0.0622537, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
51.4,0, 0, 2424.57, 0, 0, 0, 0, 0, -116.129, 0, 0, -0.0559798, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
51.45,0, 0, 2418.76, 0, 0, 0, 0, 0, -116.131, 0, 0, -0.0497553, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
51.5,0, 0, 2412.95, 0, 0, 0, 0, 0, -116.133, 0, 0, -0.0435799, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
51.55,0, 0, 2407.15, 0, 0, 0, 0, 0, -116.135, 0, 0, -0.0374533, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
51.6,0, 0, 2401.34, 0, 0, 0, 0, 0, -116.137, 0, 0, -0.0313751, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
51.65,0, 0, 2395.53, 0, 0, 0, 0, 0, -116.138, 0, 0, -0.025345, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
51.7,0, 0, 2389.72, 0, 0, 0, 0, 0, -116.139, 0, 0, -0.0193628, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
51.75,0, 0, 2383.92, 0, 0, 0, 0, 0, -116.14, 0, 0, -0.0134282, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
51.8,0, 0, 2378.11, 0, 0, 0, 0, 0, -116.14, 0, 0, -0.00754082, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
51.85,0, 0, 2372.3, 0, 0, 0, 0, 0, -116.14, 0, 0, -0.00170041, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
51.9,0, 0, 2366.5, 0, 0, 0, 0, 0, -116.14, 0, 0, 0.00409333, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
51.95,0, 0, 2360.69, 0, 0, 0, 0, 0, -116.14, 0, 0, 0.0098407, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
52,0, 0, 2354.88, 0, 0, 0, 0, 0, -116.139, 0, 0, 0.015542, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
52.05,0, 0, 2349.08, 0, 0, 0, 0, 0, -116.138, 0, 0, 0.0211975, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
52.1,0, 0, 2343.27, 0, 0, 0, 0, 0, -116.136, 0, 0, 0.0268075, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
52.15,0, 0, 2337.46, 0, 0, 0, 0, 0, -116.135, 0, 0, 0.0323722, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
52.2,0, 0, 2331.66, 0, 0, 0, 0, 0, -116.133, 0, 0, 0.0378921, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
52.25,0, 0, 2325.85, 0, 0, 0, 0, 0, -116.131, 0, 0, 0.0433673, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
52.3,0, 0, 2320.04, 0, 0, 0, 0, 0, -116.128, 0, 0, 0.0487982, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
52.35,0, 0, 2314.24, 0, 0, 0, 0, 0, -116.126, 0, 0, 0.054185, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
52.4,0, 0, 2308.43, 0, 0, 0, 0, 0, -116.123, 0, 0, 0.059528, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
52.45,0, 0, 2302.62, 0, 0, 0, 0, 0, -116.119, 0, 0, 0.0648275, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
52.5,0, 0, 2296.82, 0, 0, 0, 0, 0, -116.116, 0, 0, 0.0700837, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
52.55,0, 0, 2291.01, 0, 0, 0, 0, 0, -116.112, 0, 0, 0.0752971, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
52.6,0, 0, 2285.21, 0, 0, 0, 0, 0, -116.108, 0, 0, 0.0804677, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
52.65,0, 0, 2279.4, 0, 0, 0, 0, 0, -116.104, 0, 0, 0.085596, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
52.7,0, 0, 2273.6, 0, 0, 0, 0, 0, -116.099, 0, 0, 0.0906822, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
52.75,0, 0, 2267.79, 0, 0, 0, 0, 0, -116.094, 0, 0, 0.0957265, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
52.8,0, 0, 2261.99, 0, 0, 0, 0, 0, -116.089, 0, 0, 0.100729, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
52.85,0, 0, 2256.18, 0, 0, 0, 0, 0, -116.084, 0, 0, 0.105691, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
52.9,0, 0, 2250.38, 0, 0, 0, 0, 0, -116.079, 0, 0, 0.110611, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
52.95,0, 0, 2244.58, 0, 0, 0, 0, 0, -116.073, 0, 0, 0.115491, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
53,0, 0, 2238.77, 0, 0, 0, 0, 0, -116.067, 0, 0, 0.12033, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
53.05,0, 0, 2232.97, 0, 0, 0, 0, 0, -116.061, 0, 0, 0.125129, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
53.1,0, 0, 2227.17, 0, 0, 0, 0, 0, -116.054, 0, 0, 0.129888, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
53.15,0, 0, 2221.36, 0, 0, 0, 0, 0, -116.047, 0, 0, 0.134607, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
53.2,0, 0, 2215.56, 0, 0, 0, 0, 0, -116.04, 0, 0, 0.139287, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
53.25,0, 0, 2209.76, 0, 0, 0, 0, 0, -116.033, 0, 0, 0.143928, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
53.3,0, 0, 2203.96, 0, 0, 0, 0, 0, -116.026, 0, 0, 0.14853, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
53.35,0, 0, 2198.16, 0, 0, 0, 0, 0, -116.018, 0, 0, 0.153093, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
53.4,0, 0, 2192.36, 0, 0, 0, 0, 0, -116.01, 0, 0, 0.157618, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
53.45,0, 0, 2186.56, 0, 0, 0, 0, 0, -116.002, 0, 0, 0.162105, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
53.5,0, 0, 2180.76, 0, 0, 0, 0, 0, -115.994, 0, 0, 0.166554, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
53.55,0, 0, 2174.96, 0, 0, 0, 0, 0, -115.985, 0, 0, 0.170965, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
53.6,0, 0, 2169.16, 0, 0, 0, 0, 0, -115.976, 0, 0, 0.175339, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
53.65,0, 0, 2163.36, 0, 0, 0, 0, 0, -115.967, 0, 0, 0.179675, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
53.7,0, 0, 2157.56, 0, 0, 0, 0, 0, -115.958, 0, 0, 0.183975, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
53.75,0, 0, 2151.77, 0, 0, 0, 0, 0, -115.949, 0, 0, 0.188238, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
53.8,0, 0, 2145.97, 0, 0, 0, 0, 0, -115.939, 0, 0, 0.192465, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
53.85,0, 0, 2140.17, 0, 0, 0, 0, 0, -115.929, 0, 0, 0.196656, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
53.9,0, 0, 2134.38, 0, 0, 0, 0, 0, -115.919, 0, 0, 0.200811, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
53.95,0, 0, 2128.58, 0, 0, 0, 0, 0, -115.909, 0, 0, 0.20493, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
54,0, 0, 2122.79, 0, 0, 0, 0, 0, -115.899, 0, 0, 0.209014, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
54.05,0, 0, 2116.99, 0, 0, 0, 0, 0, -115.888, 0, 0, 0.213063, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
54.1,0, 0, 2111.2, 0, 0, 0, 0, 0, -115.877, 0, 0, 0.217077, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
54.15,0, 0, 2105.41, 0, 0, 0, 0, 0, -115.866, 0, 0, 0.221056, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
54.2,0, 0, 2099.61, 0, 0, 0, 0, 0, -115.855, 0, 0, 0.225001, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
54.25,0, 0, 2093.82, 0, 0, 0, 0, 0, -115.843, 0, 0, 0.228911, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
54.3,0, 0, 2088.03, 0, 0, 0, 0, 0, -115.832, 0, 0, 0.232788, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
54.35,0, 0, 2082.24, 0, 0, 0, 0, 0, -115.82, 0, 0, 0.236631, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
54.4,0, 0, 2076.45, 0, 0, 0, 0, 0, -115.808, 0, 0, 0.24044, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
54.45,0, 0, 2070.66, 0, 0, 0, 0, 0, -115.796, 0, 0, 0.244216, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
54.5,0, 0, 2064.87, 0, 0, 0, 0, 0, -115.783, 0, 0, 0.24796, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
54.55,0, 0, 2059.08, 0, 0, 0, 0, 0, -115.771, 0, 0, 0.25167, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
54.6,0, 0, 2053.29, 0, 0, 0, 0, 0, -115.758, 0, 0, 0.255348, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
54.65,0, 0, 2047.51, 0, 0, 0, 0, 0, -115.745, 0, 0, 0.258993, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
54.7,0, 0, 2041.72, 0, 0, 0, 0, 0, -115.732, 0, 0, 0.262606, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
54.75,0, 0, 2035.93, 0, 0, 0, 0, 0, -115.719, 0, 0, 0.266188, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
54.8,0, 0, 2030.15, 0, 0, 0, 0, 0, -115.705, 0, 0, 0.269738, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
